Charging Station ID,Charging Station Location,Hour,Day_of_Week,Energy Consumed (kWh),Vehicle_Count,Temperature (°C),Charging Duration (hours),Load_Score
Station_294,New York,19,Sunday,74.02042766018057,1,17.890667690753563,2.686048358029112,49.31
Station_294,San Francisco,15,Wednesday,29.34565985727085,1,34.06193919136979,2.482090675316866,34.64
Station_296,Chicago,6,Friday,59.21757555858335,1,20.42209326152622,1.6027506934963118,44.45
Station_296,Houston,19,Thursday,47.67827374967497,1,27.78096351062102,1.4249095724737948,40.66
Station_296,San Francisco,0,Monday,77.17272373807074,1,3.498381005989529,1.4091282763590154,50.35
Station_296,San Francisco,4,Thursday,62.86785794966232,1,1.901738829206813,2.923176577184032,45.65
Station_297,Chicago,20,Monday,28.77227402735012,1,37.4853473103662,1.1929063943723863,34.45
Station_297,Los Angeles,22,Wednesday,45.61965970987572,1,33.50184840988644,0.9138336150419216,39.98
Station_297,San Francisco,10,Saturday,54.82511333467084,1,23.6013697842573,0.5572133283266743,43.01
Station_298,Chicago,15,Wednesday,33.365508790480845,1,26.873897328374092,0.6112620234429819,35.96
Station_298,Chicago,19,Monday,68.55546011969274,1,-7.031217903445266,0.6207460883241752,47.52
Station_298,San Francisco,4,Monday,21.35157383578864,1,2.5012019700363908,2.8572143402961414,32.01
Station_299,Houston,17,Sunday,0.0,1,-0.2693344662253594,1.8514635743950645,25.0
Station_299,San Francisco,15,Friday,15.058971703234262,1,28.05657767890564,3.2169858240640252,29.95
Station_3,Los Angeles,8,Thursday,51.67374779364138,1,2.5542438030517296,0.6917553642371982,41.97
Station_3,San Francisco,20,Tuesday,45.45111536306598,1,37.73130899577718,1.1310299985017624,39.93
Station_30,Chicago,13,Wednesday,79.78776885692933,1,1.1453232141019924,1.446464436407853,51.2
Station_30,Chicago,18,Thursday,18.034377951520995,1,4.269933069114865,2.756993573439943,30.92
Station_300,Chicago,9,Wednesday,60.71815399652918,1,2.3943156992031227,2.1941605658613272,44.94
Station_300,New York,4,Tuesday,26.179783257937025,1,-5.31850140094415,3.8059612959350178,33.6
Station_301,San Francisco,23,Friday,13.319017315610488,1,38.77143808328196,0.8912958968406132,29.37
Station_302,Houston,13,Thursday,61.117528737013195,1,-3.13350858069093,2.710755712940239,45.07
Station_302,Houston,22,Thursday,0.0,1,-2.462733809090223,0.5483777143412314,25.0
Station_302,Los Angeles,7,Monday,51.46761685839947,1,-4.41745966595273,2.6553964456130235,41.9
Station_304,Los Angeles,10,Sunday,60.46898672586866,1,-2.6601032029166607,3.71738986284209,44.86
Station_304,Los Angeles,18,Monday,70.04034616527528,1,-1.336590181200517,2.9342655260543493,48.0
Station_304,New York,2,Sunday,64.76361325790924,1,-5.431969444252173,0.5433591266631455,46.27
Station_304,San Francisco,9,Tuesday,52.71641215020086,1,0.1669976050643421,0.5628169402063448,42.31
Station_304,San Francisco,14,Sunday,18.848843442027324,1,-2.876962686979992,2.414714251795192,31.19
Station_305,Houston,20,Monday,38.2137648106408,1,3.05617342337616,1.888628240298606,37.55
Station_306,New York,3,Monday,13.87716708884735,1,24.759622240779493,0.5212915882023574,29.56
Station_306,San Francisco,12,Friday,70.09733350116187,1,-5.445961361465914,3.6169290206931297,48.02
Station_306,San Francisco,18,Saturday,57.859669994397166,1,-7.46238544382611,3.1047758548325763,44.0
Station_307,Chicago,15,Friday,7.358446629421065,1,-7.811348601849324,2.4307933707665974,27.42
Station_307,Chicago,20,Wednesday,62.5376105258264,1,19.149838071432654,3.111666691610565,45.54
Station_307,Los Angeles,10,Friday,7.569584209512827,1,26.733927457809,3.27187747187611,27.49
Station_307,Los Angeles,12,Wednesday,21.871253290777545,1,33.404773441516134,0.5720001264069344,32.18
Station_307,New York,7,Thursday,40.319061981322655,1,0.534567342304225,1.7436069251387414,38.24
Station_308,Chicago,0,Sunday,34.793159860012636,1,33.37442726826608,3.4129161973536832,36.43
Station_308,Houston,4,Friday,58.74152298342496,1,-0.0042983103351286,2.91425796993607,44.29
Station_308,Houston,15,Friday,57.45442116792438,1,33.49059845332999,1.121155294576189,43.87
Station_308,Los Angeles,7,Thursday,76.3581979165499,1,36.46750890918337,2.9748362665638908,50.08
Station_308,San Francisco,6,Wednesday,73.60654260034698,1,-0.7790336602996408,1.3757248751243405,49.17
Station_309,Chicago,1,Tuesday,79.26318452230387,1,17.199181245689548,0.6201625989999864,51.03
Station_309,Chicago,22,Friday,58.7914423257815,1,-4.1195194040118865,2.4717227683053737,44.31
Station_309,Houston,1,Friday,15.5583755009174,1,25.900154834299123,0.7554430886481931,30.11
Station_309,Houston,22,Thursday,28.279857147188363,1,12.38716532742395,2.6937194091618064,34.29
Station_309,New York,15,Wednesday,48.57848684629363,1,28.4532827029553,3.589270673368264,40.95
Station_310,Chicago,13,Thursday,25.527547211644688,1,18.99653953427724,0.4348899347683468,33.38
Station_310,Houston,0,Saturday,5.163807087916792,1,-9.824574766427832,3.910006446044101,26.7
Station_310,New York,16,Thursday,40.63092350376829,1,17.414579084848018,2.7497394121507943,38.34
Station_310,New York,18,Thursday,6.35451648199704,1,-0.2307267692579131,1.0468543998817086,27.09
Station_311,Chicago,22,Monday,64.0000211656222,1,38.351675429586535,3.4456218108047656,46.02
Station_311,San Francisco,14,Sunday,53.36289470151473,1,29.88019647166928,3.7998192079636786,42.53
Station_312,Houston,12,Saturday,45.81366156734756,1,28.43121149441489,3.4441791955691783,40.05
Station_312,New York,0,Tuesday,49.9789258332708,1,2.010076292697491,1.436500394823773,41.41
Station_312,New York,19,Tuesday,27.8542104539734,1,-1.6555380510473867,1.8664816416786212,34.15
Station_313,Chicago,3,Saturday,32.02408532686721,1,-2.484196543850139,1.2878208260813808,35.52
Station_313,Chicago,11,Saturday,65.23254316413059,1,33.93763722562681,1.566585949247255,46.42
Station_313,Los Angeles,14,Monday,7.557567403210105,1,39.70275936848749,1.5006720163824252,27.48
Station_313,Los Angeles,16,Sunday,48.99847458311938,1,15.56371033278488,3.7364814721594968,41.09
Station_314,New York,7,Tuesday,23.050456238396514,1,-7.858269925073039,3.661900843125582,32.57
Station_314,San Francisco,9,Thursday,35.9072426531086,1,33.076751459606555,2.7255608456585247,36.79
Station_315,Houston,5,Friday,23.193290217345247,1,17.07536931702216,2.007710442831197,32.62
Station_315,New York,1,Tuesday,23.92505033099207,1,38.26084883303293,1.628740264248428,32.86
Station_317,San Francisco,8,Wednesday,76.45046498743068,1,10.424645029884408,3.873449980578508,50.11
Station_318,Los Angeles,19,Thursday,60.5227294924313,1,-8.823314271075386,3.078528492754888,44.88
Station_318,Los Angeles,20,Sunday,37.76450274178449,1,2.224393527991906,3.397770136981499,37.4
Station_318,San Francisco,19,Monday,5.20011260069647,1,37.57672672417906,1.8876640005318568,26.71
Station_319,Chicago,23,Wednesday,31.877190174337137,1,38.18867276301532,1.3839409159301177,35.47
Station_32,Chicago,10,Thursday,41.60783353260332,1,17.737387789603858,0.8070687454194462,38.67
Station_32,Houston,1,Tuesday,21.13404477845307,1,-1.2121201955981975,3.898518142738747,31.94
Station_32,Houston,17,Saturday,40.05179662487088,1,30.28535775941765,1.0397449093656566,38.15
Station_32,Los Angeles,21,Friday,60.47162634897462,1,32.8361785835511,3.1882589503371697,44.86
Station_320,Chicago,3,Saturday,7.515940355911836,1,9.79124268086425,3.4168695993661142,27.47
Station_321,Los Angeles,21,Thursday,26.050244075726223,1,19.394695410871684,2.0344660264566903,33.56
Station_321,San Francisco,18,Thursday,0.0,1,10.71632154134566,3.3149838274676062,25.0
Station_322,Houston,1,Monday,62.19283345936647,1,14.276251340517549,0.5552103642000609,45.43
Station_322,San Francisco,9,Wednesday,60.624560710723856,1,29.72374373724621,1.9622731644438964,44.91
Station_322,San Francisco,17,Monday,48.61478557078329,1,11.908733692048816,3.691287395654341,40.97
Station_323,Chicago,16,Sunday,54.36218573947502,1,31.4781936755052,1.925077717311921,42.85
Station_323,Los Angeles,23,Friday,71.94505922956554,1,24.85134436580902,3.942567771945161,48.63
Station_324,Chicago,23,Sunday,67.89119052685948,1,16.317675470507673,3.0072916928991527,47.3
Station_324,Los Angeles,1,Sunday,40.65621778280107,1,8.45374735934292,3.3777839989387672,38.35
Station_324,Los Angeles,21,Thursday,66.46105412754665,1,18.390040021966445,3.89415989940598,46.83
Station_324,New York,6,Thursday,74.7896950755514,1,32.745897574028064,1.8798623119420803,49.56
Station_324,New York,9,Thursday,48.52491426934318,1,37.131539818916,3.001670866278254,40.94
Station_324,New York,11,Wednesday,48.66355521084799,1,21.012405594464532,1.756271660885669,40.98
Station_325,Houston,13,Tuesday,69.59647495660728,1,73.16958797465479,2.339041995533334,47.86
Station_325,Houston,15,Wednesday,18.79049305407434,1,-2.736637603643607,1.639131350863248,31.17
Station_325,Los Angeles,14,Tuesday,10.55815619752912,1,32.26012676396088,3.990952264160988,28.47
Station_325,New York,18,Wednesday,76.24242378732372,1,2.554657853201496,3.728899690984893,50.04
Station_325,San Francisco,17,Wednesday,31.102261453118967,1,13.781809865463828,0.9938422875012384,35.21
Station_326,Chicago,14,Tuesday,11.422192304640166,1,-2.44159530106516,3.254397835722627,28.75
Station_326,New York,23,Monday,68.44712632026376,1,3.580839953900103,2.0714292092234388,47.48
Station_327,Houston,3,Monday,79.45782398845503,1,38.316313160363435,1.266430804620451,51.1
Station_327,Houston,13,Monday,16.56106432522506,1,34.11034863859677,3.5909657181461028,30.44
Station_327,New York,18,Monday,35.86668099087705,1,8.253481653676824,4.226667873215021,36.78
Station_327,San Francisco,4,Saturday,55.199838402705424,1,15.30316247182633,1.7011173546131593,43.13
Station_328,Houston,6,Wednesday,36.047577386304056,1,6.8768972815686915,1.645779959820823,36.84
Station_328,New York,11,Wednesday,12.118093232455848,1,20.98749334177654,2.854493842703695,28.98
Station_329,Houston,3,Tuesday,66.09153402649976,1,9.953924428737029,1.272887205572356,46.71
Station_329,Los Angeles,16,Friday,5.746444809429853,1,16.976171076313854,0.5810295603537152,26.89
Station_329,Los Angeles,16,Saturday,68.06928828300951,1,-4.9925236650444536,1.3211779345219874,47.36
Station_33,Houston,13,Wednesday,68.24465321163233,1,14.826203728258427,3.3755705094115314,47.41
Station_330,Houston,5,Friday,76.49931986653537,1,45.75334767132824,3.007714521664014,50.12
Station_330,Houston,11,Sunday,45.06853330402873,1,37.01416735411192,1.7125795757007114,39.8
Station_330,Houston,23,Saturday,62.42036136933443,1,23.667158357363988,2.500035280187061,45.5
Station_331,San Francisco,5,Tuesday,21.069157575738828,1,5.922050897982931,3.724054728769408,31.92
Station_332,New York,2,Wednesday,46.40242818798875,1,-1.8986919291078903,0.9790760332303992,40.24
Station_333,Houston,20,Tuesday,20.17078858180017,1,2.844132917910557,2.4504515660490873,31.62
Station_333,Los Angeles,1,Sunday,58.45788451376784,1,20.692803471033734,1.0203811604697437,44.2
Station_333,New York,1,Wednesday,77.29578007017075,1,-8.892368362555017,0.6842951580787797,50.39
Station_334,Chicago,14,Friday,73.22951284506478,1,35.833595456858994,3.5163531165106763,49.05
Station_334,Los Angeles,15,Friday,53.57520170906194,1,5.5696590408757665,0.8343746327657573,42.6
Station_334,New York,18,Friday,20.3535460696326,1,2.7703220167012077,2.424679354945065,31.68
Station_334,New York,23,Thursday,0.0,1,37.49251830191409,2.337807459151928,25.0
Station_334,San Francisco,18,Wednesday,37.06292777850246,1,16.483705935041975,1.6090994326029475,37.17
Station_335,San Francisco,5,Monday,43.18113714248533,1,-5.274217796522686,1.1676401541014236,39.18
Station_335,San Francisco,6,Thursday,44.64048952672159,1,-6.264891955198628,1.1966550703712333,39.66
Station_335,San Francisco,19,Tuesday,77.0536063752363,1,22.069470800563764,3.0302026852302735,50.31
Station_336,Chicago,11,Friday,6.462698570789017,1,38.41183429848204,3.465256587160052,27.12
Station_336,Chicago,13,Wednesday,62.723162291274086,1,32.852732623649764,2.1178933499543517,45.6
Station_336,Chicago,19,Friday,25.12116466546159,1,-6.052887853779801,1.010506969032026,33.25
Station_336,Houston,13,Thursday,64.37713244013099,1,25.40739975553059,2.3148600166084794,46.14
Station_336,San Francisco,22,Saturday,13.75625150299386,1,24.13459801583604,2.754527481618902,29.52
Station_336,San Francisco,23,Monday,37.84729729719263,1,24.38193039875923,2.262536220950611,37.43
Station_337,Chicago,0,Monday,22.742594390832505,1,-2.910447928547496,1.030563727656758,32.47
Station_337,Chicago,12,Sunday,74.73938753754207,1,9.990199636985103,0.0953144165458864,49.55
Station_337,Los Angeles,8,Friday,39.70699556704798,1,0.2591031271149493,3.775135400150372,38.04
Station_337,San Francisco,16,Monday,26.730320039666697,1,-4.604987942538754,0.6687078471604287,33.78
Station_338,Houston,9,Wednesday,44.15948700741327,1,-5.3327737761469285,3.9768513921003414,39.5
Station_338,Houston,23,Thursday,33.39817875530706,1,27.28334185780242,2.4550069759789315,35.97
Station_338,San Francisco,8,Tuesday,80.72941928487083,1,4.741180801072689,2.8771910937329785,51.51
Station_339,Houston,8,Friday,22.016443610220865,1,11.544380927607264,1.2691575992195072,32.23
Station_339,Los Angeles,5,Monday,53.81020176075347,1,-0.0328724734896948,0.513006350951944,42.67
Station_34,Houston,2,Thursday,69.16916705566726,1,20.014324466284243,2.285242161327478,47.72
Station_34,Houston,15,Wednesday,6.268235994227531,1,25.068744940906804,5.67378871319114,27.06
Station_34,New York,1,Thursday,19.898798951085436,1,22.189261165233205,1.8496720908513216,31.54
Station_34,New York,21,Thursday,52.57470179430345,1,16.54458122590386,3.265989573804946,42.27
Station_340,San Francisco,3,Tuesday,10.338517723856468,1,5.504758728380647,1.547713717696371,28.4
Station_341,New York,4,Monday,0.0,1,5.844455953107511,1.4921370266885217,25.0
Station_341,New York,6,Monday,34.6802647525039,1,37.34587349327117,1.4975626824084889,36.39
Station_341,New York,9,Monday,78.83314651875263,1,4.7608097846417365,2.921583661643124,50.89
Station_341,San Francisco,19,Sunday,65.20093720294392,1,15.032552008091375,2.952728388415329,46.41
Station_342,Chicago,16,Monday,67.77665979862479,1,-10.659679530110962,5.211612226181517,47.26
Station_342,Chicago,22,Tuesday,23.942080345214407,1,-3.2446746450525836,2.159224759169293,32.86
Station_342,Houston,10,Friday,56.1150925022779,1,36.59253901129126,1.0574159301938304,43.43
Station_342,San Francisco,15,Saturday,46.92333914698138,1,11.796331097082197,2.219335715828513,40.41
Station_343,Chicago,0,Thursday,22.88203842151127,1,19.213164486767734,1.5694707135750048,32.52
Station_343,Houston,17,Wednesday,66.85109294209524,1,35.225496991923336,2.5875618711459563,46.96
Station_343,Los Angeles,6,Tuesday,50.61599542846814,1,-7.012450425157643,3.7607004619470383,41.62
Station_343,New York,23,Saturday,77.34671417127635,1,-5.390181107833149,1.8165242448030536,50.4
Station_343,San Francisco,12,Tuesday,32.93955896020962,1,-3.485828978930491,3.2638396197317596,35.82
Station_344,Chicago,9,Saturday,18.89056337329201,1,32.95043053419288,1.4187837431940964,31.2
Station_344,San Francisco,0,Thursday,27.752745917900945,1,34.02288007257426,0.9038658015347332,34.11
Station_344,San Francisco,8,Sunday,76.59801205371735,1,31.248892630001492,3.32083538932119,50.16
Station_346,Chicago,0,Wednesday,67.9228322505551,1,14.333455387594256,3.7045719493020433,47.31
Station_347,San Francisco,8,Saturday,40.76283311435537,1,35.54952433115825,0.938436579463628,38.39
Station_348,Chicago,7,Friday,12.919879701960571,1,-2.4119193043412395,3.3808345310347176,29.24
Station_348,New York,16,Friday,45.93945507648217,1,27.574083775649285,1.8134291486520389,40.09
Station_349,Los Angeles,11,Friday,75.62261390550266,1,6.211204218618967,3.738853500138698,49.84
Station_35,Houston,15,Saturday,59.16864335631949,1,29.063687724672455,2.765621656971513,44.43
Station_35,Houston,15,Wednesday,69.44996147928137,1,37.899071590588136,1.0662067473464614,47.81
Station_35,Houston,21,Wednesday,67.00568214318923,1,-2.7249027658978378,3.608030961009233,47.01
Station_350,Los Angeles,11,Thursday,37.10851773104313,1,15.648673640514597,2.9383941173028547,37.19
Station_351,San Francisco,2,Tuesday,74.93688348332599,1,27.275239235826135,1.5045108692821951,49.61
Station_351,San Francisco,11,Thursday,73.5059703623024,1,2.3152612211978045,1.8359090701214855,49.14
Station_351,San Francisco,22,Sunday,37.52045250571513,1,-7.647816773566554,2.781840207444596,37.32
Station_352,Houston,16,Monday,60.12372287224216,1,34.63224698985543,2.96901443494091,44.75
Station_352,Houston,18,Sunday,45.57396766460627,1,-9.09046835864223,3.2658556656540156,39.97
Station_352,Los Angeles,3,Saturday,78.89524910756762,1,16.52085958055578,1.225895512401978,50.91
Station_353,Los Angeles,7,Sunday,40.27604440348503,1,22.79322070574464,1.2233552822617653,38.23
Station_353,Los Angeles,10,Tuesday,9.669665590124442,1,-1.9450676176789052,1.6215747563116645,28.18
Station_353,New York,18,Saturday,43.251453479602375,1,1.6308497238612816,2.501808768424507,39.21
Station_354,Los Angeles,3,Monday,46.53802191715521,1,29.373846401670335,3.427368711002069,40.28
Station_354,Los Angeles,17,Thursday,78.95506101572013,1,37.20721923843083,3.796562675515384,50.93
Station_354,New York,23,Friday,43.825900117321794,1,33.546857129300356,3.1281282303575897,39.39
Station_354,San Francisco,6,Friday,5.614874084822165,1,5.264035651558466,2.4596015464435803,26.84
Station_355,San Francisco,5,Thursday,29.84062267463912,1,19.17667043576218,3.4738635759039367,34.8
Station_355,San Francisco,7,Friday,67.07828216010658,1,5.0100278823816495,3.883982812856207,47.03
Station_355,San Francisco,14,Sunday,47.060925633313786,1,-7.163620818557389,2.4455488373877685,40.46
Station_356,Houston,4,Wednesday,39.93276466234457,1,8.663582494800384,2.7059188482942824,38.12
Station_356,Los Angeles,14,Thursday,65.55092159002764,1,28.694656948924212,3.5756254859207273,46.53
Station_356,New York,12,Monday,0.0,1,-4.127630920305832,2.9168849534044794,25.0
Station_356,San Francisco,8,Thursday,60.41010374511423,1,12.8704939724941,1.7089707006187953,44.84
Station_357,Houston,16,Tuesday,77.63234569193523,1,2.211083949613,3.306874017578997,50.5
Station_357,Los Angeles,10,Thursday,51.94497776365302,1,14.483399483425266,2.4615937135645067,42.06
Station_357,New York,7,Tuesday,34.72671289756062,1,-5.8298332516714595,2.9597802593630083,36.41
Station_357,San Francisco,8,Tuesday,23.1470476755872,1,15.605058979984308,3.2840921871772863,32.6
Station_358,Chicago,5,Monday,48.84665066850152,1,-0.3367154696195218,1.6639703334245637,41.04
Station_358,Houston,5,Thursday,37.610115032737085,1,38.34082129198921,3.4417237794551143,37.35
Station_359,Los Angeles,8,Monday,0.0,1,12.786009352544973,1.0543624141544703,25.0
Station_359,Los Angeles,13,Thursday,29.697898464844947,1,8.199106994886627,3.9196356376575463,34.75
Station_36,New York,1,Wednesday,8.713190575944605,1,5.37807958403098,2.2095428234972503,27.86
Station_36,New York,22,Tuesday,29.052446378099212,1,-1.9739257222116071,2.947798348838419,34.54
Station_361,Houston,2,Tuesday,43.487751224792326,1,29.872209873061493,3.652540335433942,39.28
Station_362,New York,2,Tuesday,38.617101089456675,1,34.31814298391609,2.5287380943690696,37.68
Station_362,New York,7,Saturday,26.566509231569366,1,37.665443163360855,1.0655562561532388,33.73
Station_362,New York,7,Sunday,30.550011561630846,1,29.81421521116753,2.8343933534187222,35.03
Station_363,New York,1,Thursday,37.50977747998428,1,30.128829937288288,3.518061326092396,37.32
Station_364,Los Angeles,22,Wednesday,64.40334432867209,1,5.967630772540458,1.4631090941590412,46.15
Station_365,Chicago,4,Wednesday,10.192259430922377,1,-5.392329139958187,2.1936622255764453,28.35
Station_365,Los Angeles,8,Wednesday,38.957609713355055,1,-0.2312055283323637,2.4309666340833225,37.79
Station_365,Los Angeles,18,Thursday,35.17106494410814,1,8.223655111977719,1.3929038766830024,36.55
Station_365,New York,16,Monday,47.841043221109814,1,31.422924496983995,1.6133875984291093,40.71
Station_366,Houston,10,Sunday,56.06879094629386,1,7.109435812188849,3.2543625444489317,43.41
Station_366,New York,4,Sunday,51.216304722060435,1,14.461325524500763,1.84505065646182,41.82
Station_366,New York,23,Tuesday,32.25299063735733,1,-1.9255447355113608,3.6496256877146847,35.59
Station_367,San Francisco,2,Monday,60.70480470905676,1,50.54394308994467,3.0724875340310067,44.94
Station_367,San Francisco,13,Sunday,35.024111186545994,1,14.619838264589935,0.9186724236081418,36.5
Station_367,San Francisco,20,Friday,23.437875326038824,1,14.785234289123393,3.463646934482638,32.7
Station_368,Houston,4,Monday,0.0,1,27.90141336477093,3.473821821725668,25.0
Station_368,Houston,12,Friday,41.15701390960357,1,29.45421239656008,3.2634983979053573,38.52
Station_368,Los Angeles,7,Monday,68.51919496631803,1,-2.2696791129201275,2.362047175321772,47.5
Station_368,New York,6,Saturday,59.922814416459936,1,7.177322498461926,3.7532164796861327,44.68
Station_368,San Francisco,5,Wednesday,62.63400990213397,1,1.1954220594389255,1.3061013638644594,45.57
Station_369,Chicago,15,Monday,55.78259572680235,1,15.806771803246086,1.27970949093876,43.32
Station_369,Los Angeles,14,Thursday,0.0,1,18.682073252002333,2.1030833718675623,25.0
Station_37,Los Angeles,19,Tuesday,57.67538255763964,1,3.2616477040008895,2.8795712052808087,43.94
Station_370,New York,5,Wednesday,8.11244782892836,1,-8.483436369308658,1.6524584369903064,27.66
Station_371,Chicago,10,Thursday,61.460674588325745,1,-9.469038376152003,2.469784373228879,45.19
Station_371,Los Angeles,10,Monday,34.14920011576352,1,19.730892654552477,3.975565377243093,36.22
Station_372,Los Angeles,15,Saturday,0.0457718422773702,1,-0.1350580050764129,2.0430838416650303,25.02
Station_373,Chicago,9,Thursday,44.78548903983442,1,10.649007273572316,3.4306460183858127,39.71
Station_373,Houston,20,Monday,30.80566200277668,1,29.11438026886234,1.0378600717476725,35.12
Station_373,New York,11,Monday,66.70625110738425,1,31.48873207120465,2.8343115681998023,46.91
Station_373,New York,16,Tuesday,38.409401627820046,1,-3.6133359036523007,2.4975733714164927,37.61
Station_374,New York,21,Saturday,18.895101661444063,1,20.35876101645039,3.2671216940712613,31.21
Station_375,New York,12,Sunday,10.155212817693824,1,7.541240675992974,1.5201044618026391,28.34
Station_376,Houston,8,Wednesday,12.89314235582393,1,20.055112427461744,2.1412999520428553,29.23
Station_376,Los Angeles,10,Tuesday,72.82858509991425,1,-8.817659946490982,0.5991352514145969,48.92
Station_376,Los Angeles,11,Tuesday,64.23213303009759,1,3.945102536091081,2.8224492184549637,46.1
Station_377,Houston,8,Wednesday,64.5382469650896,1,12.326389479259715,3.970999800756029,46.2
Station_377,Los Angeles,23,Wednesday,9.127828166953716,1,6.722193793554503,0.9931487332559414,28.0
Station_377,New York,19,Sunday,69.1055463943984,1,1.4966651775801347,3.275193659758267,47.7
Station_378,Chicago,17,Tuesday,55.78297746472087,1,14.240494893531343,1.37679715607362,43.32
Station_378,Houston,11,Wednesday,71.28000416235402,1,33.05773080632935,2.413754936898993,48.41
Station_378,Houston,14,Sunday,64.87047474097292,1,27.33409428258677,3.233908961731549,46.31
Station_378,Los Angeles,2,Thursday,152.23875799921288,1,39.54195635879396,0.7102980502795601,75.0
Station_378,New York,22,Friday,74.18267082528274,1,26.653568508375912,1.0668374057648584,49.36
Station_379,Chicago,4,Friday,61.23146590227786,1,38.96386339724878,2.3313103475293615,45.11
Station_379,San Francisco,13,Friday,0.0,1,28.42298641328152,0.8945285041654976,25.0
Station_38,Los Angeles,7,Saturday,55.374954290710285,1,-2.642243391190243,3.136208977991735,43.19
Station_380,Houston,6,Monday,9.206012694775316,1,18.455941632134504,2.858817714150072,28.02
Station_380,Houston,9,Friday,0.0,1,20.77797923426645,2.2209072511181995,25.0
Station_380,Los Angeles,22,Sunday,18.529060697578466,1,38.79052519670133,2.336419694967444,31.09
Station_380,New York,15,Sunday,58.37615445163145,1,16.972016794308892,1.8775223705101527,44.17
Station_381,Chicago,14,Wednesday,54.62699762686274,1,-4.373660484360055,2.231225791454563,42.94
Station_381,Los Angeles,12,Wednesday,28.079314202327826,1,27.956887340129533,0.851949340305673,34.22
Station_381,San Francisco,12,Sunday,37.688027665454456,1,26.066961754406773,0.6024173820856626,37.38
Station_382,Chicago,9,Tuesday,21.05357940478484,1,26.193341439430043,1.4617679826287715,31.91
Station_382,Los Angeles,6,Monday,37.1629261473043,1,26.515870835747123,2.5098001501468183,37.21
Station_382,Los Angeles,9,Sunday,10.317872226345198,1,33.26552620867315,2.346320613529731,28.39
Station_382,Los Angeles,11,Tuesday,57.03840397041998,1,8.223442942415684,2.1878805730584854,43.73
Station_382,Los Angeles,20,Saturday,49.74934189978176,1,31.464224787251247,2.008221975228492,41.34
Station_383,Los Angeles,14,Friday,36.2444170838149,1,-7.501413577858543,0.6973236695169336,36.9
Station_384,New York,6,Sunday,20.09377734133772,1,28.697433446546658,1.1522928608565994,31.6
Station_385,New York,4,Saturday,63.43204575363278,1,-0.6996883533243974,2.7468779364385645,45.83
Station_386,Chicago,4,Sunday,58.91061762118734,1,-8.603112050828253,2.2832964460179275,44.35
Station_386,New York,18,Friday,23.52224181213657,1,13.67513571087282,1.8443738513652728,32.73
Station_387,Chicago,0,Wednesday,0.0,1,22.16544013648148,1.325136130016742,25.0
Station_387,Chicago,21,Sunday,0.0,1,19.37429264322314,1.0786355189318966,25.0
Station_387,Los Angeles,10,Sunday,63.30842211900583,1,27.576695560235585,3.8048289639024975,45.79
Station_387,Los Angeles,16,Tuesday,8.93042648458991,1,1.4197169042826,3.779533948292503,27.93
Station_388,Los Angeles,22,Sunday,41.97718283907795,1,8.216271168307653,3.196445552138501,38.79
Station_388,San Francisco,1,Wednesday,53.71328701264429,1,23.76365989768123,0.8914608032917152,42.64
Station_389,Chicago,17,Saturday,66.24653780691024,1,8.954126066691433,1.2541996768004464,46.76
Station_39,Los Angeles,21,Tuesday,9.98078152795496,1,37.805048131823085,1.8536958220858872,28.28
Station_39,New York,7,Monday,34.66100210237426,1,5.413055945134586,3.1763189433023564,36.38
Station_39,San Francisco,8,Saturday,60.25144069020241,1,31.547643196693123,2.736072147491702,44.79
Station_390,Houston,15,Sunday,25.13233553126914,1,40.25549685924228,1.899860256838659,33.25
Station_390,New York,11,Tuesday,37.374516060783755,1,59.931973865971024,2.8916769844807484,37.27
Station_391,Chicago,6,Saturday,65.539397780162,1,8.90452585554962,1.9651245325256728,46.53
Station_391,Houston,0,Monday,60.71234573492677,1,27.947953055800944,0.5913634253585007,44.94
Station_391,Houston,18,Tuesday,12.049319706245154,1,39.41613092437325,1.373881357931789,28.96
Station_391,San Francisco,14,Thursday,41.01058174547109,1,-4.572249344016912,3.3669557754635044,38.47
Station_391,San Francisco,20,Monday,18.433946311771635,1,30.519921506155313,1.6154592958648422,31.05
Station_392,Los Angeles,8,Friday,6.8738855284034415,1,38.70574588692664,1.4944755247188948,27.26
Station_392,New York,11,Thursday,69.10595990230438,1,41.34107902225962,1.2571513955819476,47.7
Station_392,New York,23,Thursday,28.86912479595657,1,30.89722993782202,1.1539207497704678,34.48
Station_393,Houston,21,Wednesday,43.12603811805074,1,31.05761683790547,2.7653907898092647,39.16
Station_393,San Francisco,1,Sunday,41.27067550637497,1,-8.037420442484514,3.4909127560735143,38.55
Station_393,San Francisco,9,Saturday,53.35952018455622,1,3.5074136854971822,3.383070445634935,42.52
Station_394,Chicago,3,Thursday,60.28854286251064,1,41.891306890445605,1.853153432143082,44.8
Station_394,Los Angeles,16,Wednesday,60.63745352964948,1,12.168906712780108,1.7538457751294445,44.92
Station_396,Los Angeles,3,Saturday,27.994930739365664,1,3.8917272937508662,1.4754514936283083,34.19
Station_396,Los Angeles,5,Tuesday,0.0,1,31.54957073687514,2.854360526745444,25.0
Station_396,Los Angeles,9,Thursday,22.515635144477624,1,16.336447222789015,3.5555598847937864,32.39
Station_396,New York,7,Monday,19.93670718240265,1,3.369212621798414,1.9064831850782735,31.55
